# convention: world_T_cam, Isaac camera frame
frame_index,image,tx,ty,tz,qx,qy,qz,qw
60,images/rgb_000060.png,0.5507450103759766,-2.85125470161438,0.800000011920929,0.5495056429438424,-0.16441860207829853,-0.23481409882944693,0.7847753886637928
61,images/rgb_000061.png,4.691519737243652,-2.2575762271881104,0.800000011920929,0.5139118786078267,-0.2547243792067849,-0.3637841144327924,0.7339422250748633
62,images/rgb_000062.png,4.052317142486572,-3.2841217517852783,0.800000011920929,0.5485234974357214,-0.16766604038203947,-0.23945192136995255,0.783372739514039
63,images/rgb_000063.png,0.6872103214263916,-4.458611488342285,0.800000011920929,0.4139907704863967,0.3969906425705613,0.5669613948824185,0.5912400936797797
64,images/rgb_000064.png,-3.0314781665802,0.8056781888008118,0.800000011920929,0.4747651454709061,-0.32185087382590244,-0.4596506839226704,0.6780348961749046
65,images/rgb_000065.png,1.9102768898010254,0.0462074913084507,0.800000011920929,0.4858942541541144,0.30478960303219743,0.4352846640461532,0.6939289105576448
66,images/rgb_000066.png,-4.268150329589844,-2.073657512664795,0.800000011920929,-0.2433923207428031,0.5193747265125056,0.7417439804210658,-0.3476002577251717
67,images/rgb_000067.png,2.7560348510742188,-1.7044341564178467,0.800000011920929,0.5187789157142602,0.24465969211712027,0.34941025162720485,0.7408930744171562
68,images/rgb_000068.png,3.846269369125366,-5.0,0.800000011920929,0.47424866570111146,-0.3226114248088915,-0.46073686329305186,0.6772972866211499
69,images/rgb_000069.png,4.930063247680664,0.17119699716567993,0.800000011920929,0.5689978129529981,0.07232853649295448,0.10329585522298729,0.8126130924094469
70,images/rgb_000070.png,-0.205109640955925,3.165510654449463,0.800000011920929,0.5372434130997585,0.2008965988199645,0.28691007716600253,0.7672631095537507
71,images/rgb_000071.png,0.5408337712287903,3.1098926067352295,0.800000011920929,0.5734362066710241,0.012682476700312025,0.01811245382010399,0.8189517755509826
72,images/rgb_000072.png,-1.9645814895629883,-2.0270915031433105,0.800000011920929,0.5221081106397133,0.2374722070911385,0.3391454592138601,0.7456476575139979
73,images/rgb_000073.png,1.046891689300537,1.5343464612960815,0.800000011920929,0.464670136495263,-0.3362611969674486,-0.4802307581937793,0.6636177292282962
74,images/rgb_000074.png,3.2295243740081787,2.2656309604644775,0.800000011920929,0.5703651310938204,-0.060609781131732834,-0.08655973811236002,0.8145658250868446
75,images/rgb_000075.png,1.981116771697998,-2.3803329467773438,0.800000011920929,0.5027270944955285,-0.27614379731688965,-0.3943742137123144,0.7179686979390439
76,images/rgb_000076.png,1.2187477350234985,-1.7189555168151855,0.800000011920929,0.5723787361848612,-0.03704741151455149,-0.05290918690946151,0.8174415511839803
77,images/rgb_000077.png,-0.40524768829345703,-2.658425807952881,0.800000011920929,0.24054773138572255,0.5206982977326601,0.7436342360209105,0.3435377631048573
78,images/rgb_000078.png,1.6374526023864746,-2.450169563293457,0.800000011920929,0.20732673091015272,0.5347948718776356,0.7637662302879499,0.29609325749369336
79,images/rgb_000079.png,2.4360671043395996,-3.9918222427368164,0.800000011920929,0.1435372752493558,0.5553260114117636,0.7930877362897591,0.20499247354056171
80,images/rgb_000080.png,3.6503753662109375,1.5397824048995972,0.800000011920929,-0.2349172640920166,0.5232626561947921,0.7472965194471769,-0.33549662246232453
81,images/rgb_000081.png,4.995126724243164,-1.2096043825149536,0.800000011920929,-0.08553759728300009,0.5671624527307488,0.8099919263663877,-0.12216034906122634
82,images/rgb_000082.png,2.7585108280181885,-3.0581183433532715,0.800000011920929,0.5611182055569033,0.11889612158985018,0.16980125905791268,0.8013598468128035
83,images/rgb_000083.png,4.903896808624268,-1.3817875385284424,0.800000011920929,0.5320821337216693,0.2141927433661166,0.30589893949694474,0.7598920386976935
84,images/rgb_000084.png,-2.59155011177063,2.127763032913208,0.800000011920929,0.5705895588875926,0.058459247557337016,0.08348845787465474,0.8148863411931779
85,images/rgb_000085.png,3.465146780014038,-1.2120599746704102,0.800000011920929,-0.07204754709446368,0.5690334606103393,0.8126640025402238,-0.10289456077361697
86,images/rgb_000086.png,3.0933051109313965,-1.437937617301941,0.800000011920929,0.3763546684635125,0.4328361027712766,0.6181540174188238,0.5374901695942548
87,images/rgb_000087.png,-0.4229261875152588,-2.763094425201416,0.800000011920929,0.5688494912271468,-0.07348594877337987,-0.10494881126425556,0.8124012670323156
88,images/rgb_000088.png,-3.163834810256958,-3.911550521850586,0.800000011920929,0.5735761007396358,-0.0006204811219460139,-0.0008861388775282534,0.8191515649862253
89,images/rgb_000089.png,2.553483724594116,-1.8096224069595337,0.800000011920929,0.121406323883366,0.5605804428069486,0.800591842013356,0.17338619945991668
90,images/rgb_000090.png,1.5009890794754028,-3.375004768371582,0.800000011920929,0.4305834024521667,-0.3789298904404653,-0.5411679677275584,0.6149368279482996
91,images/rgb_000091.png,-1.9165012836456299,1.6721874475479126,0.800000011920929,-0.2270344115866393,0.5267307702156919,0.7522494995732792,-0.32423874236932787
92,images/rgb_000092.png,3.7280311584472656,2.0004754066467285,0.800000011920929,0.439563298891089,-0.3684752835733907,-0.5262372417690735,0.6277614491482972
93,images/rgb_000093.png,3.2418763637542725,-1.0810555219650269,0.800000011920929,-0.11226111022135471,0.5624832188326835,0.8033092878017856,-0.16032548079728462
94,images/rgb_000094.png,-2.5078461170196533,-0.10506177693605423,0.800000011920929,0.5417244677174079,-0.1884795198762948,-0.2691766506230412,0.7736627187740492
95,images/rgb_000095.png,-2.157311201095581,3.278716564178467,0.800000011920929,0.5644264431031395,0.10204272959131402,0.1457321208683598,0.8060844996702903
96,images/rgb_000096.png,3.2730040550231934,-1.3112825155258179,0.800000011920929,0.5574400082308711,-0.1350946540765913,-0.1929351609409993,0.7961068366332267
97,images/rgb_000097.png,1.5047101974487305,-3.4867606163024902,0.800000011920929,0.11043459249476412,0.5628446758360808,0.8038255019007106,0.15771694314677498
98,images/rgb_000098.png,-1.993274450302124,0.312039852142334,0.800000011920929,0.564531285949543,0.10146110348632559,0.14490147270585138,0.8062342307724025
99,images/rgb_000099.png,-3.0271084308624268,-4.648728370666504,0.800000011920929,0.434491509426549,-0.3744423274320714,-0.534759063561991,0.6205181831338988
