# rover_T_world (rover to world, yaw-only orientation). Quaternion = [x,y,z,w] Hamilton
frame_index,image,tx,ty,tz,qx,qy,qz,qw
49,images/rgb_000049.png,-2.0222111213345015,0.41908706472082824,0.7904291891881732,0.0,0.0,-2.8334652568020436e-12,0.9999999999989999
50,images/rgb_000050.png,1.878670758034061,-1.463481549851103,0.8300089051072009,0.0,0.0,8.949935100362759e-13,0.9999999999989999
51,images/rgb_000051.png,-4.32938406195032,2.0346392002332396,0.947114724689067,0.0,0.0,2.8648071692683268e-12,0.9999999999989999
52,images/rgb_000052.png,1.5632349202282547,-4.1311114784577105,0.8712101612866732,0.0,0.0,1.963113751132305e-12,0.9999999999989999
53,images/rgb_000053.png,-2.5286394014257128,-4.050893293379326,0.8692739144653836,0.0,0.0,1.919400602474095e-12,0.9999999999989999
54,images/rgb_000054.png,-2.8265047947399666,-2.079424169450039,0.8575499577829596,0.0,0.0,1.641034769251214e-12,0.9999999999989999
55,images/rgb_000055.png,2.4439891061019043,5.06870884891686,0.7720610434486536,0.0,0.0,-1.2816819485557547e-12,0.9999999999989999
56,images/rgb_000056.png,4.719153251282822,4.222683391253945,0.8184792509019135,0.0,0.0,5.414998546354962e-13,0.9999999999989999
57,images/rgb_000057.png,0.3813373429622582,4.960275888510333,0.9162249960848139,0.0,0.0,2.7676074730660254e-12,0.9999999999989999
58,images/rgb_000058.png,-0.29488978965326734,0.0840776415307786,0.8915679644474469,0.0,0.0,2.3815346023367465e-12,0.9999999999989999
59,images/rgb_000059.png,-4.800714052983133,-0.42340118297033297,0.9267348002730231,0.0,0.0,2.8746193474193453e-12,0.9999999999989999
60,images/rgb_000060.png,1.6982965129607301,-1.0992382401924436,0.9530683173493918,0.0,0.0,2.176583540061219e-12,0.9999999999989999
61,images/rgb_000061.png,2.367066317575844,4.486688202612381,0.8154248096308228,0.0,0.0,4.4324184779908847e-13,0.9999999999989999
62,images/rgb_000062.png,-4.0979873298925655,4.5769201379758755,0.9517981144652725,0.0,0.0,2.0324908135540894e-12,0.9999999999989999
63,images/rgb_000063.png,1.9959944807021748,-3.4063011331403676,0.9403024509944095,0.0,0.0,2.9211529181552165e-12,0.9999999999989999
64,images/rgb_000064.png,-4.923309251628418,-0.733070428159198,0.7998310727324371,0.0,0.0,-9.361171841354763e-14,0.9999999999989999
65,images/rgb_000065.png,-3.398478703076832,-4.80007798011944,0.8274481866589782,0.0,0.0,-2.2575840636949554e-12,0.9999999999989999
66,images/rgb_000066.png,2.6239951020322922,0.6755975679473198,0.7787375013363156,0.0,0.0,-2.916282656731902e-12,0.9999999999989999
67,images/rgb_000067.png,3.841311855325923,-3.9320010002024497,0.9535025354020616,0.0,0.0,2.2414951845059848e-12,0.9999999999989999
68,images/rgb_000068.png,0.3721000649580234,4.114843053145409,0.9431667814305681,0.0,0.0,2.908025478648993e-12,0.9999999999989999
69,images/rgb_000069.png,-3.913730288169863,0.5156200241568429,0.786404814721733,0.0,0.0,-2.870074732265715e-12,0.9999999999989999
70,images/rgb_000070.png,4.760169326889698,4.297930774022497,0.9515160795269549,0.0,0.0,2.0052541098049015e-12,0.9999999999989999
71,images/rgb_000071.png,-0.20751195308154474,4.788063699424645,0.9421878737108458,0.0,0.0,2.9138807631706574e-12,0.9999999999989999
72,images/rgb_000072.png,-2.9942683954909612,-4.200859608871386,0.8912634860959068,0.0,0.0,2.3758653532678713e-12,0.9999999999989999
73,images/rgb_000073.png,-0.6972955828757041,-4.119350390498443,0.8579226196499086,0.0,0.0,1.650240542012947e-12,0.9999999999989999
74,images/rgb_000074.png,-0.4243584494048127,-2.882301968766781,0.859434903183661,0.0,0.0,-1.5302833338362898e-12,0.9999999999989999
75,images/rgb_000075.png,-1.2740716471226103,-2.5849239043798944,0.8460028159935472,0.0,0.0,-1.8572860633615137e-12,0.9999999999989999
76,images/rgb_000076.png,2.909359192899591,-1.7665961310890115,0.7629355128455173,0.0,0.0,-2.8115066929260363e-12,0.9999999999989999
77,images/rgb_000077.png,-3.5721751394735883,4.522642677925991,0.8600125135422325,0.0,0.0,-1.5155400713847963e-12,0.9999999999989999
78,images/rgb_000078.png,1.465597642724157,-1.3002946031104665,0.9454586191071775,0.0,0.0,2.8874147407363684e-12,0.9999999999989999
79,images/rgb_000079.png,-4.823190961269305,-0.5794063246231225,0.7704308088014044,0.0,0.0,-2.914115182974456e-12,0.9999999999989999
80,images/rgb_000080.png,-4.718731251840055,4.478128871186396,0.8567877064728995,0.0,0.0,-1.597133681141092e-12,0.9999999999989999
81,images/rgb_000081.png,-2.8693709856709786,-1.1207977819439372,0.8421240113007921,0.0,0.0,1.2393982727741147e-12,0.9999999999989999
82,images/rgb_000082.png,-0.9176507252868038,4.297168374590901,0.8755900844119586,0.0,0.0,-1.0964726038042082e-12,0.9999999999989999
83,images/rgb_000083.png,2.089908699789557,-2.985240321387834,0.9212422830949081,0.0,0.0,2.8242988081138394e-12,0.9999999999989999
84,images/rgb_000084.png,1.461207150576719,2.574221257675012,0.9540382822919093,0.0,0.0,2.3645205474438855e-12,0.9999999999989999
85,images/rgb_000085.png,3.6245824892040677,2.3039225189001304,0.9380166248370851,0.0,0.0,1.1536825830130394e-12,0.9999999999989999
86,images/rgb_000086.png,-0.48100086412842646,-3.923240861545379,0.8308478352953541,0.0,0.0,-2.188920059780015e-12,0.9999999999989999
87,images/rgb_000087.png,-3.763815788314256,2.347210202116766,0.8723896296178715,0.0,0.0,1.9894220861925993e-12,0.9999999999989999
88,images/rgb_000088.png,2.755617576242462,-3.5720514701725206,0.8085318395811271,0.0,0.0,2.1364900558693394e-13,0.9999999999989999
89,images/rgb_000089.png,-1.619953032535339,-3.7744463915471744,0.7712905248245202,0.0,0.0,-1.3227211685317274e-12,0.9999999999989999
90,images/rgb_000090.png,-4.0738264683263425,0.9800961017970555,0.8130208732100883,0.0,0.0,-2.523100264861361e-12,0.9999999999989999
91,images/rgb_000091.png,-4.606659651274791,0.171911314537891,0.8702014206178026,0.0,0.0,-1.246173317759326e-12,0.9999999999989999
92,images/rgb_000092.png,2.427742777737874,1.3876857333749615,0.7745151878258798,0.0,0.0,-1.1557559081174735e-12,0.9999999999989999
93,images/rgb_000093.png,-5.2007297508269374,-0.476688797424605,0.7755553139580338,0.0,0.0,-1.104312564238712e-12,0.9999999999989999
94,images/rgb_000094.png,-1.8716290954073154,-3.746657435313955,0.7786141427686555,0.0,0.0,-9.585907307382053e-13,0.9999999999989999
95,images/rgb_000095.png,-4.545863300409652,3.552971329182709,0.7810294818678448,0.0,0.0,-2.9062400189187967e-12,0.9999999999989999
96,images/rgb_000096.png,4.384417589886467,4.558374715997074,0.8196825805297778,0.0,0.0,5.796558907173968e-13,0.9999999999989999
97,images/rgb_000097.png,0.2620291924796645,-4.135972685239407,0.8091011325080324,0.0,0.0,2.330458662465038e-13,0.9999999999989999
98,images/rgb_000098.png,2.213921529854008,0.12441869460095184,0.9011925267124781,0.0,0.0,-3.099148919230091e-13,0.9999999999989999
99,images/rgb_000099.png,-3.014057338456053,-3.066934991432727,0.9460675953886606,0.0,0.0,1.5994538521905092e-12,0.9999999999989999
